,URL,contributor,excerpt
325,https://github.com/tensorflow/magenta,Rosna Thomas,an exploration in building smart tools and interfaces that allow
326,https://github.com/tensorflow/magenta,Rosna Thomas,artists and musicians to extend (not replace!) their processes using
327,https://github.com/tensorflow/magenta,Rosna Thomas,these models.  Magenta was started by some researchers and engineers
328,https://github.com/tensorflow/magenta,Rosna Thomas,"from the Google Brain team,"
329,https://github.com/tensorflow/magenta,Rosna Thomas,but many others have contributed significantly to the project. We use
330,https://github.com/tensorflow/magenta,Rosna Thomas,TensorFlow and release our models and
331,https://github.com/tensorflow/magenta,Rosna Thomas,tools in open source on this GitHub.  If you’d like to learn more
332,https://github.com/tensorflow/magenta,Rosna Thomas,"about Magenta, check out our blog,"
333,https://github.com/tensorflow/magenta,Rosna Thomas,where we post technical details.  You can also join our discussion
334,https://github.com/tensorflow/magenta,Rosna Thomas,group.
335,https://github.com/tensorflow/magenta,Rosna Thomas,"This is the home for our Python TensorFlow library. To use our models in the browser with TensorFlow.js, head to the Magenta.js repository."
336,https://github.com/RaRe-Technologies/gensim,Pratheek,"Gensim is a Python library for topic modelling, document indexing and similarity retrieval with large corpora"
337,https://github.com/RaRe-Technologies/gensim,Pratheek,"Target audience is the natural language processing (NLP) and information retrieval (IR) community.

"
338,https://github.com/RaRe-Technologies/gensim,Pratheek,"All algorithms are memory-independent w.r.t. the corpus size (can process input larger than RAM, streamed, out-of-core)"
339,https://github.com/RaRe-Technologies/gensim,Pratheek,easy to plug in your own input corpus/datastream (trivial streaming API)
340,https://github.com/RaRe-Technologies/gensim,Pratheek,easy to extend with other Vector Space algorithms (trivial transformation API)
341,https://github.com/RaRe-Technologies/gensim,Pratheek,"Efficient multicore implementations of popular algorithms, such as online Latent Semantic Analysis (LSA/LSI/SVD), Latent Dirichlet Allocation (LDA), Random Projections (RP), Hierarchical Dirichlet Process (HDP) or word2vec deep learning."
342,https://github.com/RaRe-Technologies/gensim,Pratheek,Distributed computing: can run Latent Semantic Analysis and Latent Dirichlet Allocation on a cluster of computers.
343,https://github.com/stanfordnlp/stanza,Pratheek,The Stanford NLP Group's official Python NLP library.
344,https://github.com/stanfordnlp/stanza,Pratheek,It contains support for running various accurate natural language processing tools on 60+ languages and for accessing the Java Stanford CoreNLP software from Python
345,https://github.com/stanfordnlp/stanza,Pratheek,"For detailed information please visit our official website.

"
346,https://github.com/stanfordnlp/stanza,Pratheek,"A new collection of biomedical and clinical English model packages are now available, supporting syntactic analysis and named entity recognition (NER) from biomedical literature text and clinical notes."
347,https://github.com/stanfordnlp/stanza,Pratheek,"For more information, check out our Biomedical models documentation page."
348,https://github.com/facebookresearch/pytext,Pratheek,PyText is a deep-learning based NLP modeling framework built on PyTorch.
349,https://github.com/facebookresearch/pytext,Pratheek,PyText addresses the often-conflicting requirements of enabling rapid experimentation and of serving models at scale.
350,https://github.com/facebookresearch/pytext,Pratheek," It achieves this by providing simple and extensible interfaces and abstractions for model components, and by using PyTorch’s capabilities of exporting models for inference via the optimized Caffe2 execution engine."
351,https://github.com/facebookresearch/pytext,Pratheek,"We are using PyText in Facebook to iterate quickly on new modeling ideas and then seamlessly ship them at scale.

"
352,https://github.com/facebookresearch/pytext,Pratheek,"Core PyText features:

"
353,https://github.com/facebookresearch/pytext,Pratheek,"Production ready models for various NLP/NLU tasks:
"
354,https://github.com/facebookresearch/pytext,Pratheek,Text classifiers
355,https://github.com/facebookresearch/pytext,Pratheek,Sequence taggers
356,https://github.com/facebookresearch/pytext,Pratheek,Joint intent-slot model
357,https://github.com/facebookresearch/pytext,Pratheek,Contextual intent-slot models
358,https://github.com/facebookresearch/pytext,Pratheek,"Distributed-training support built on the new C10d backend in PyTorch 1.0
"
359,https://github.com/facebookresearch/pytext,Pratheek,Mixed precision training support through APEX (trains faster with less GPU memory on NVIDIA Tensor Cores)
360,https://github.com/facebookresearch/pytext,Pratheek,Extensible components that allows easy creation of new models and tasks
361,https://github.com/facebookresearch/pytext,Pratheek,Reference implementation and a pretrained model for the paper: Gupta et al. (2018): Semantic Parsing for Task Oriented Dialog using Hierarchical Representations
362,https://github.com/facebookresearch/pytext,Pratheek,Ensemble training support
363,https://github.com/NicolasHug/Surprise,Pratheek,Surprise is a Python scikit for building and analyzing recommender systems that deal with explicit rating data.
364,https://github.com/NicolasHug/Surprise,Pratheek,"Surprise was designed with the following purposes in mind:
"
365,https://github.com/NicolasHug/Surprise,Pratheek,"Give users perfect control over their experiments. To this end, a strong emphasis is laid on documentation, which we have tried to make as clear and precise as possible by pointing out every detail of the algorithms."
366,https://github.com/NicolasHug/Surprise,Pratheek,"Alleviate the pain of Dataset handling. Users can use both built-in datasets (Movielens, Jester), and their own custom datasets."
367,https://github.com/NicolasHug/Surprise,Pratheek,"Provide various ready-to-use prediction algorithms such as baseline algorithms, neighborhood methods, matrix factorization-based ( SVD, PMF, SVD++, NMF), and many others. Also, various similarity measures (cosine, MSD, pearson...) are built-in."
368,https://github.com/NicolasHug/Surprise,Pratheek,Make it easy to implement new algorithm ideas.
369,https://github.com/NicolasHug/Surprise,Pratheek,"Provide tools to evaluate, analyse and compare the algorithms' performance. Cross-validation procedures can be run very easily using powerful CV iterators (inspired by scikit-learn excellent tools), as well as exhaustive search over a set of parameters."
370,https://github.com/amitt001/delegator.py,Pratheek,"Delegator.py is a simple library for dealing with subprocesses, inspired by both envoy and pexpect (in fact, it depends on it!).

"
371,https://github.com/amitt001/delegator.py,Pratheek,This module features two main functions delegator.run() and delegator.chain().
372,https://github.com/amitt001/delegator.py,Pratheek,"One runs commands, blocking or non-blocking, and the other runs a chain of commands, separated by the standard unix pipe operator: |."
373,https://github.com/unagiootoro/ruby-dnn,Sharad,ruby-dnn is a ruby deep learning library.
374,https://github.com/unagiootoro/ruby-dnn,Sharad,This library supports full connected neural network and convolution neural network and recurrent neural network.
375,https://github.com/unagiootoro/ruby-dnn,Sharad,"Currently, you can get 99% accuracy with MNIST and 82% with CIFAR 10."
376,https://github.com/ankane/lightgbm,Sharad,LightGBM - high performance gradient boosting - for Ruby
377,https://github.com/ankane/lightgbm,Sharad,This library follows the Python API. A few differences are:
378,https://github.com/ankane/lightgbm,Sharad,The get_ and set_ prefixes are removed from methods
379,https://github.com/ankane/lightgbm,Sharad,The default verbosity is -1
380,https://github.com/ankane/lightgbm,Sharad,"With the cv method, stratified is set to false"
381,https://github.com/ankane/lightgbm,Sharad,Thanks to the xgboost gem for showing how to use FFI.
382,https://github.com/SteelBridgeLabs/neo4j-gremlin-bolt,Sharad,This project allows the use of the Apache Tinkerpop Java API with the neo4j server using the BOLT protocol.
383,https://github.com/LaurentRDC/scikit-ued,Sharad,Collection of algorithms and functions for ultrafast electron diffraction.
384,https://github.com/LaurentRDC/scikit-ued,Sharad,It aims to be a fully-tested package taking advantage of Python's most recent features.
385,https://github.com/LaurentRDC/scikit-ued,Sharad,"For examples, see our tutorials."
386,https://github.com/treeverse/lakeFS,Sharad,lakeFS is an open source layer that delivers resilience and manageability to object-storage based data lakes.
387,https://github.com/treeverse/lakeFS,Sharad,"With lakeFS you can build repeatable, atomic and versioned data lake operations - from complex ETL jobs to data science and analytics."
388,https://github.com/treeverse/lakeFS,Sharad,lakeFS supports AWS S3 or Google Cloud Storage as its underlying storage service.
389,https://github.com/treeverse/lakeFS,Sharad,"It is API compatible with S3, and works seamlessly with all modern data frameworks such as Spark, Hive, AWS Athena, Presto, etc."
390,https://github.com/treeverse/lakeFS,Sharad,For more information see the Official Documentation.
391,https://github.com/airbnb/airpal,Yi Xie,"Airpal is a web-based, query execution tool which leverages Facebook's PrestoDB to make authoring queries and retrieving results simple for users. Airpal provides the ability to find tables, see metadata, browse sample rows, write and edit queries, then submit queries all in a web interface. Once queries are running, users can track query progress and when finished, get the results back through the browser as a CSV (download it or share it with friends). The results of a query can be used to generate a new Hive table for subsequent analysis, and Airpal maintains a searchable history of all queries run within the tool."
392,https://github.com/HumbleSoftware/envisionjs,Yi Xie,Fast interactive HTML5 charts.
393,https://github.com/apache/incubator-echarts,Yi Xie,"Apache ECharts (incubating) is a free, powerful charting and visualization library offering an easy way of adding intuitive, interactive, and highly customizable charts to your commercial products. It is written in pure JavaScript and based on zrender, which is a whole new lightweight canvas library."
394,https://github.com/Codecademy/EventHub,Yi Xie,EventHub enables companies to do cross device event tracking. Events are joined by their associated user on EventHub and can be visualized by the built-in dashboard to answer the following common business questions
395,https://github.com/Codecademy/EventHub,Yi Xie,what is my funnel conversion rate?
396,https://github.com/Codecademy/EventHub,Yi Xie,what is my cohorted KPI retention?
397,https://github.com/Codecademy/EventHub,Yi Xie,which variant in my A/B test has a higher conversion rate?
398,https://github.com/vega/vega,Yi Xie,"Vega is a visualization grammar, a declarative format for creating, saving, and sharing interactive visualization designs. With Vega you can describe data visualizations in a JSON format, and generate interactive views using either HTML5 Canvas or SVG."
399,https://github.com/simbody/simbody,Yidan Zhang,"Simbody is a high-performance, open-source toolkit for science- and engineering-quality simulation of articulated mechanisms, including biomechanical structures such as human and animal skeletons, mechanical systems like robots, vehicles, and machines, and anything else that can be described as a set of rigid bodies interconnected by joints, influenced by forces and motions, and restricted by constraints."
400,https://github.com/cyverse/atmosphere,Yidan Zhang,Atmosphere addresses the growing needs for highly configurable and customized computational resources to support research efforts in plant sciences.
401,https://github.com/darwinlau/CASPR,Yidan Zhang,The Cable-robot Analysis and Simulation Platform for Research (CASPR) is an open-source software platform developed in MATLAB that facilitates a range of analysis approaches on arbitrary cable-robot models.
402,https://github.com/microsoft/tensorwatch,Yidan Zhang,"TensorWatch is a debugging and visualization tool designed for data science, deep learning and reinforcement learning from Microsoft Research."
403,https://github.com/google/TensorNetwork,Yidan Zhang,"A tensor network wrapper for TensorFlow, JAX, PyTorch, and Numpy."
404,https://github.com/fastai/fastai,Ling Li,Welcome to fastai
405,https://github.com/fastai/fastai,Ling Li,fastai simplifies training fast and accurate neural nets using modern best practices
406,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,"OpenPose represents the first real-time multi-person system to jointly detect human body, hand, facial, and foot keypoints (in total 135 keypoints) on single images"
407,https://github.com/emilwallner/Screenshot-to-code,Ling Li,The neural network is built in three iterations.
408,https://github.com/emilwallner/Screenshot-to-code,Ling Li," Starting with a Hello World version, followed by the main neural network layers, and ending by training it to generalize."
409,https://github.com/deepmind/sonnet,Ling Li,"Sonnet is a library built on top of TensorFlow 2 designed to provide simple, composable abstractions for machine learning research."
410,https://github.com/deepmind/sonnet,Ling Li,It can be used to construct neural networks for many different purposes
411,https://github.com/deepmind/sonnet,Ling Li,"(un/supervised learning, reinforcement learning, ...)"
412,https://github.com/deepmind/sonnet,Ling Li,Sonnet does not ship with a training framework and users are encouraged to build their own or adopt those built by others.
413,https://github.com/JaidedAI/EasyOCR,Ling Li,"Ready-to-use OCR with 70+ languages supported including Chinese, Japanese, Korean and Thai."
