,URL,contributor,excerpt
565,https://github.com/iannesbitt/readgssi,Allen Mao,"This will cause readgssi to create a plot from the same file, but matplotlib will save the plot as ""1b.png"" (-o 1b.png). The script will plot the y-axis size (-p 5) and automatically stack the x-axis to (-s auto). The script will plot the data with a gain value of 50 (-g 50), which will increase the plot contrast by a factor of 50. Next readgssi will run the background removal (-r) and dewow (-w) filters. Finally, the -m flag will draw a histogram for each data channel. Note how the histogram changes when filters are applied. Example 1b Example 1b histogram"
566,https://github.com/iannesbitt/readgssi,Allen Mao,example 1C: gain can be tricky depending on your colormap
567,https://github.com/iannesbitt/readgssi,Allen Mao,readgssi -i DZT__001.DZT -o 1c.png -p 5 -s auto -r -w -c seismic
568,https://github.com/iannesbitt/readgssi,Allen Mao,"Here, background removal and dewow filters are applied, but no gain adjustments are made (equivalent to -g 1). The script uses matplotlib's ""seismic"" colormap (-c seismic) which is specifically designed for this type of waterfall array plotting. Even without gain, you will often be able to easily see very slight signal perturbations. It is not colorblind-friendly for either of the two most common types of human colorblindness, however, which is why it is not the default colormap. Example 1c"
569,https://github.com/iannesbitt/readgssi,Allen Mao,example 2A: no background removal
570,https://github.com/iannesbitt/readgssi,Allen Mao,readgssi -i DZT__002.DZT -o 2a.png -p 10 -s 3 -n
571,https://github.com/iannesbitt/readgssi,Allen Mao,"Here readgssi will create a plot of size 10 and stack 3x (-p 10 -s 3). Matplotlib will use the default ""Greys"" colormap and save a PNG of the figure, but the script will suppress the matplotlib window (-n, useful for processing an entire directory full of DZTs at once). Example 2a"
572,https://github.com/iannesbitt/readgssi,Allen Mao,example 2B: horizontal mean BGR algorithm applied
573,https://github.com/iannesbitt/readgssi,Allen Mao,readgssi -i DZT__002.DZT -o 2b.png -p 10 -s 3 -n -r
574,https://github.com/iannesbitt/readgssi,Allen Mao,"The script does the same thing, except it applies horizontal mean background removal -r. Note the difference in ringing artifacts between examples 2a and 2b."
575,https://github.com/imfunniee/gitfolio,Allen Mao,Forks
576,https://github.com/imfunniee/gitfolio,Allen Mao,To include forks on your personal website just provide -f or --fork argument while building
577,https://github.com/imfunniee/gitfolio,Allen Mao,$ gitfolio build <username> -f
578,https://github.com/imfunniee/gitfolio,Allen Mao,Sorting Repos
579,https://github.com/imfunniee/gitfolio,Allen Mao,"To sort repos provide --sort [sortBy] argument while building. Where [sortBy] can be star, created, updated, pushed,full_name. Default: created"
580,https://github.com/imfunniee/gitfolio,Allen Mao,$ gitfolio build <username> --sort star
581,https://github.com/imfunniee/gitfolio,Allen Mao,Ordering Repos
582,https://github.com/imfunniee/gitfolio,Allen Mao,To order the sorted repos provide --order [orderBy] argument while building. Where [orderBy] can be asc or desc. Default: asc
583,https://github.com/imfunniee/gitfolio,Allen Mao,$ gitfolio build <username> --sort star --order desc
584,https://github.com/imfunniee/gitfolio,Allen Mao,Customize Themes
585,https://github.com/imfunniee/gitfolio,Allen Mao,Themes are specified using the --theme [theme-name] flag when running the build command. The available themes are
586,https://github.com/imfunniee/gitfolio,Allen Mao,light
587,https://github.com/imfunniee/gitfolio,Allen Mao,dark
588,https://github.com/imfunniee/gitfolio,Allen Mao,"For example, the following command will build the website with the dark theme"
589,https://github.com/imfunniee/gitfolio,Allen Mao,$ gitfolio build <username> --theme dark
590,https://github.com/imfunniee/gitfolio,Allen Mao,Customize background image
591,https://github.com/imfunniee/gitfolio,Allen Mao,To customize the background image just provide --background [url] argument while building
592,https://github.com/imfunniee/gitfolio,Allen Mao,$ gitfolio build <username> --background https://images.unsplash.com/photo-1557277770-baf0ca74f908?w=1634
593,https://github.com/imfunniee/gitfolio,Allen Mao,You could also add in your custom CSS inside index.css to give it a more personal feel.
594,https://github.com/imfunniee/gitfolio,Allen Mao,Let's Publish
595,https://github.com/imfunniee/gitfolio,Allen Mao,"Head over to GitHub and create a new repository named username.github.io, where username is your username. Push the files inside/dist folder to repo you just created."
596,https://github.com/imfunniee/gitfolio,Allen Mao,Go To username.github.io your site should be up!!
597,https://github.com/imfunniee/gitfolio,Allen Mao,Updating
598,https://github.com/imfunniee/gitfolio,Allen Mao,"To update your info, simply run"
599,https://github.com/imfunniee/gitfolio,Allen Mao,$ gitfolio update
600,https://github.com/imfunniee/gitfolio,Allen Mao,This will update your info and your repository info.
601,https://github.com/imfunniee/gitfolio,Allen Mao,To Update background or theme you need to run build command again.
602,https://github.com/imfunniee/gitfolio,Allen Mao,Add a Blog
603,https://github.com/imfunniee/gitfolio,Allen Mao,To add your first blog run this command.
604,https://github.com/imfunniee/gitfolio,Allen Mao,$ gitfolio blog my-first-blog
605,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,Testing
606,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,Download pretrained models through: download_model.sh inside checkpoints/.
607,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,"To test blur images in a folder, just use arguments --input_path=<TEST_FOLDER> and save the outputs to --output_path=<OUTPUT_FOLDER>. For example:"
608,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,python run_model.py --input_path=./testing_set --output_path=./testing_res
609,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,"If you have a GPU, please include --gpu argument, and add your gpu id to your command. Otherwise, use --gpu=-1 for CPU."
610,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,python run_model.py --gpu=0
611,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,"To test the model, pre-defined height and width of tensorflow placeholder should be assigned. Our network requires the height and width be multiples of 16. When the gpu memory is enough, the height and width could be assigned to the maximum to accommodate all the images."
612,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,"Otherwise, the images will be downsampled by the largest scale factor to be fed into the placeholder. And results will be upsampled to the original size."
613,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,"According to our experience, --height=720 and --width=1280 work well on a Gefore GTX 1050 TI with 4GB memory. For example,"
614,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,python run_model.py --height=720 --width=1280
615,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,The quantitative results of PSNR and SSIM in the paper is calculated using MATLAB built-in function psnr() and ssim() based on the generated color results.
616,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,We trained our model using the dataset from DeepDeblur_release. Please put the dataset into training_set/. And the provided datalist_gopro.txt can be used to train the model.
617,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,"Hyper parameters such as batch size, learning rate, epoch number can be tuned through command line:"
618,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,python run_model.py --phase=train --batch=16 --lr=1e-4 --epoch=4000
619,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,Models
620,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,We provided 3 models (training settings) for testing:
621,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,"--model=lstm: This model implements exactly the same structure in our paper. Current released model weights should produce PSNR=30.19, SSIM=0.9334 on GOPRO testing dataset."
622,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,#NAME?
623,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,#NAME?
624,https://github.com/joferkington/mplstereonet,Allen Mao,Basic Usage
625,https://github.com/joferkington/mplstereonet,Allen Mao,"In most cases, you'll want to import mplstereonet and then make an axes with projection=""stereonet"" (By default, this is an equal-area stereonet). Alternately, you can use mplstereonet.subplots, which functions identically to matplotlib.pyplot.subplots, but creates stereonet axes."
626,https://github.com/joferkington/mplstereonet,Allen Mao,As an example:
627,https://github.com/joferkington/mplstereonet,Allen Mao,import matplotlib.pyplot as plt
628,https://github.com/joferkington/mplstereonet,Allen Mao,import mplstereonet
629,https://github.com/joferkington/mplstereonet,Allen Mao,fig = plt.figure()
630,https://github.com/joferkington/mplstereonet,Allen Mao,"ax = fig.add_subplot(111, projection='stereonet')"
631,https://github.com/joferkington/mplstereonet,Allen Mao,"strike, dip = 315, 30"
632,https://github.com/joferkington/mplstereonet,Allen Mao,"ax.plane(strike, dip, 'g-', linewidth=2)"
633,https://github.com/joferkington/mplstereonet,Allen Mao,"ax.pole(strike, dip, 'g^', markersize=18)"
634,https://github.com/joferkington/mplstereonet,Allen Mao,"ax.rake(strike, dip, -25)"
635,https://github.com/joferkington/mplstereonet,Allen Mao,ax.grid()
636,https://github.com/joferkington/mplstereonet,Allen Mao,plt.show()
637,https://github.com/joferkington/mplstereonet,Allen Mao,"fig, ax = mplstereonet.subplots()"
638,https://github.com/joferkington/mplstereonet,Allen Mao,"strike, dip = 90, 80"
639,https://github.com/joferkington/mplstereonet,Allen Mao,num = 10
640,https://github.com/joferkington/mplstereonet,Allen Mao,strikes = strike + 10 * np.random.randn(num)
641,https://github.com/joferkington/mplstereonet,Allen Mao,dips = dip + 10 * np.random.randn(num)
642,https://github.com/joferkington/mplstereonet,Allen Mao,"cax = ax.density_contourf(strikes, dips, measurement='poles')"
643,https://github.com/joferkington/mplstereonet,Allen Mao,"ax.pole(strikes, dips)"
644,https://github.com/joferkington/mplstereonet,Allen Mao,ax.grid(True)
645,https://github.com/joferkington/mplstereonet,Allen Mao,fig.colorbar(cax)
646,https://github.com/jwass/mplleaflet,Allen Mao,The simplest use is to just create your plot using matplotlib commands and call mplleaflet.show().
647,https://github.com/jwass/mplleaflet,Allen Mao,>>> import matplotlib.pyplot as plt
648,https://github.com/jwass/mplleaflet,Allen Mao,"... # Load longitude, latitude data"
649,https://github.com/jwass/mplleaflet,Allen Mao,>>> plt.hold(True)
650,https://github.com/jwass/mplleaflet,Allen Mao,# Plot the data as a blue line with red squares on top
651,https://github.com/jwass/mplleaflet,Allen Mao,# Just plot longitude vs. latitude
652,https://github.com/jwass/mplleaflet,Allen Mao,">>> plt.plot(longitude, latitude, 'b') # Draw blue line"
653,https://github.com/jwass/mplleaflet,Allen Mao,">>> plt.plot(longitude, latitude, 'rs') # Draw red squares"
654,https://github.com/jwass/mplleaflet,Allen Mao,# Convert to interactive Leaflet map
655,https://github.com/jwass/mplleaflet,Allen Mao,>>> import mplleaflet
656,https://github.com/jwass/mplleaflet,Allen Mao,>>> mplleaflet.show()
657,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,ActivityNet
658,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Download videos using the official crawler.
659,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Convert from avi to jpg files using utils/video_jpg.py
660,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,python utils/video_jpg.py avi_video_directory jpg_video_directory
661,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Generate fps files using utils/fps.py
662,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,python utils/fps.py avi_video_directory jpg_video_directory
663,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Kinetics
664,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Locate test set in video_directory/test.
665,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Convert from avi to jpg files using utils/video_jpg_kinetics.py
666,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,python utils/video_jpg_kinetics.py avi_video_directory jpg_video_directory
667,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Generate n_frames files using utils/n_frames_kinetics.py
668,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,python utils/n_frames_kinetics.py jpg_video_directory
669,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Generate annotation file in json format similar to ActivityNet using utils/kinetics_json.py
670,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,"The CSV files (kinetics_{train, val, test}.csv) are included in the crawler."
671,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,python utils/kinetics_json.py train_csv_path val_csv_path test_csv_path dst_json_path
672,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,UCF-101
673,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Download videos and train/test splits here.
674,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Convert from avi to jpg files using utils/video_jpg_ucf101_hmdb51.py
675,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,python utils/video_jpg_ucf101_hmdb51.py avi_video_directory jpg_video_directory
676,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Generate n_frames files using utils/n_frames_ucf101_hmdb51.py
677,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,python utils/n_frames_ucf101_hmdb51.py jpg_video_directory
678,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Generate annotation file in json format similar to ActivityNet using utils/ucf101_json.py
679,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,"annotation_dir_path includes classInd.txt, trainlist0{1, 2, 3}.txt, testlist0{1, 2, 3}.txt"
680,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,python utils/ucf101_json.py annotation_dir_path
681,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,HMDB-51
682,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Generate annotation file in json format similar to ActivityNet using utils/hmdb51_json.py
683,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,"annotation_dir_path includes brush_hair_test_split1.txt, ..."
684,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,python utils/hmdb51_json.py annotation_dir_path
685,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Running the code
686,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Assume the structure of data directories is the following:
687,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,~/
688,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,data/
689,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,kinetics_videos/
690,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,jpg/
691,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,.../ (directories of class names)
692,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,.../ (directories of video names)
693,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,... (jpg files)
694,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,results/
695,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,save_100.pth
696,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,kinetics.json
697,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Confirm all options.
698,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,python main.lua -h
699,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Train ResNets-34 on the Kinetics dataset (400 classes) with 4 CPU threads (for data loading).
700,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Batch size is 128.
701,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,"Save models at every 5 epochs. All GPUs is used for the training. If you want a part of GPUs, use CUDA_VISIBLE_DEVICES=...."
702,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,python main.py --root_path ~/data --video_path kinetics_videos/jpg --annotation_path kinetics.json \
703,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,#NAME?
704,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,--model_depth 34 --n_classes 400 --batch_size 128 --n_threads 4 --checkpoint 5
705,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Continue Training from epoch 101. (~/data/results/save_100.pth is loaded.)
706,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,#NAME?
707,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,Fine-tuning conv5_x and fc layers of a pretrained model (~/data/models/resnet-34-kinetics.pth) on UCF-101.
708,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,python main.py --root_path ~/data --video_path ucf101_videos/jpg --annotation_path ucf101_01.json \
709,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,--result_path results --dataset ucf101 --n_classes 400 --n_finetune_classes 101 \
710,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,--pretrain_path models/resnet-34-kinetics.pth --ft_begin_index 4 \
711,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,--model resnet --model_depth 34 --resnet_shortcut A --batch_size 128 --n_threads 4 --checkpoint 5
712,https://github.com/kinverarity1/lasio/,Allen Mao,Very quick example session:
713,https://github.com/kinverarity1/lasio/,Allen Mao,>>> import lasio
714,https://github.com/kinverarity1/lasio/,Allen Mao,">>> las = lasio.read(""sample_big.las"")"
715,https://github.com/kinverarity1/lasio/,Allen Mao,Data is accessible both directly as numpy arrays
716,https://github.com/kinverarity1/lasio/,Allen Mao,>>> las.keys()
717,https://github.com/kinverarity1/lasio/,Allen Mao,"['DEPT', 'DT', 'RHOB', 'NPHI', 'SFLU', 'SFLA', 'ILM', 'ILD']"
718,https://github.com/kinverarity1/lasio/,Allen Mao,>>> las['SFLU']
719,https://github.com/kinverarity1/lasio/,Allen Mao,"array([ 123.45,  123.45,  123.45, ...,  123.45,  123.45,  123.45])"
720,https://github.com/kinverarity1/lasio/,Allen Mao,>>> las['DEPT']
721,https://github.com/kinverarity1/lasio/,Allen Mao,"array([ 1670.   ,  1669.875,  1669.75 , ...,  1669.75 ,  1670.   ,"
722,https://github.com/kinverarity1/lasio/,Allen Mao,1669.875])
723,https://github.com/kinverarity1/lasio/,Allen Mao,and as CurveItem objects with associated metadata:
724,https://github.com/kinverarity1/lasio/,Allen Mao,>>> las.curves
725,https://github.com/kinverarity1/lasio/,Allen Mao,"[CurveItem(mnemonic=DEPT, unit=M, value=, descr=1  DEPTH, original_mnemonic=DEPT, data.shape=(29897,)),"
726,https://github.com/kinverarity1/lasio/,Allen Mao,"CurveItem(mnemonic=DT, unit=US/M, value=, descr=2  SONIC TRANSIT TIME, original_mnemonic=DT, data.shape=(29897,)),"
727,https://github.com/kinverarity1/lasio/,Allen Mao,"CurveItem(mnemonic=RHOB, unit=K/M3, value=, descr=3  BULK DENSITY, original_mnemonic=RHOB, data.shape=(29897,)),"
728,https://github.com/kinverarity1/lasio/,Allen Mao,"CurveItem(mnemonic=NPHI, unit=V/V, value=, descr=4   NEUTRON POROSITY, original_mnemonic=NPHI, data.shape=(29897,)),"
729,https://github.com/kinverarity1/lasio/,Allen Mao,"CurveItem(mnemonic=SFLU, unit=OHMM, value=, descr=5  RXO RESISTIVITY, original_mnemonic=SFLU, data.shape=(29897,)),"
730,https://github.com/kinverarity1/lasio/,Allen Mao,"CurveItem(mnemonic=SFLA, unit=OHMM, value=, descr=6  SHALLOW RESISTIVITY, original_mnemonic=SFLA, data.shape=(29897,)),"
731,https://github.com/kinverarity1/lasio/,Allen Mao,"CurveItem(mnemonic=ILM, unit=OHMM, value=, descr=7  MEDIUM RESISTIVITY, original_mnemonic=ILM, data.shape=(29897,)),"
732,https://github.com/kinverarity1/lasio/,Allen Mao,"CurveItem(mnemonic=ILD, unit=OHMM, value=, descr=8  DEEP RESISTIVITY, original_mnemonic=ILD, data.shape=(29897,))]"
733,https://github.com/kinverarity1/lasio/,Allen Mao,"Header information is parsed into simple HeaderItem objects, and stored in a dictionary for each section of the header:"
734,https://github.com/kinverarity1/lasio/,Allen Mao,>>> las.version
735,https://github.com/kinverarity1/lasio/,Allen Mao,"[HeaderItem(mnemonic=VERS, unit=, value=1.2, descr=CWLS LOG ASCII STANDARD -VERSION 1.2, original_mnemonic=VERS),"
736,https://github.com/kinverarity1/lasio/,Allen Mao,"HeaderItem(mnemonic=WRAP, unit=, value=NO, descr=ONE LINE PER DEPTH STEP, original_mnemonic=WRAP)]"
737,https://github.com/kinverarity1/lasio/,Allen Mao,>>> las.well
738,https://github.com/kinverarity1/lasio/,Allen Mao,"[HeaderItem(mnemonic=STRT, unit=M, value=1670.0, descr=, original_mnemonic=STRT),"
739,https://github.com/kinverarity1/lasio/,Allen Mao,"HeaderItem(mnemonic=STOP, unit=M, value=1660.0, descr=, original_mnemonic=STOP),"
740,https://github.com/kinverarity1/lasio/,Allen Mao,"HeaderItem(mnemonic=STEP, unit=M, value=-0.125, descr=, original_mnemonic=STEP),"
741,https://github.com/kinverarity1/lasio/,Allen Mao,"HeaderItem(mnemonic=NULL, unit=, value=-999.25, descr=, original_mnemonic=NULL),"
742,https://github.com/kinverarity1/lasio/,Allen Mao,"HeaderItem(mnemonic=COMP, unit=, value=ANY OIL COMPANY LTD., descr=COMPANY, original_mnemonic=COMP),"
743,https://github.com/kinverarity1/lasio/,Allen Mao,"HeaderItem(mnemonic=WELL, unit=, value=ANY ET AL OIL WELL #12, descr=WELL, original_mnemonic=WELL),"
744,https://github.com/kinverarity1/lasio/,Allen Mao,"HeaderItem(mnemonic=FLD, unit=, value=EDAM, descr=FIELD, original_mnemonic=FLD),"
745,https://github.com/kinverarity1/lasio/,Allen Mao,"HeaderItem(mnemonic=LOC, unit=, value=A9-16-49, descr=LOCATION, original_mnemonic=LOC),"
746,https://github.com/kinverarity1/lasio/,Allen Mao,"HeaderItem(mnemonic=PROV, unit=, value=SASKATCHEWAN, descr=PROVINCE, original_mnemonic=PROV),"
747,https://github.com/kinverarity1/lasio/,Allen Mao,"HeaderItem(mnemonic=SRVC, unit=, value=ANY LOGGING COMPANY LTD., descr=SERVICE COMPANY, original_mnemonic=SRVC),"
748,https://github.com/kinverarity1/lasio/,Allen Mao,"HeaderItem(mnemonic=DATE, unit=, value=25-DEC-1988, descr=LOG DATE, original_mnemonic=DATE),"
749,https://github.com/kinverarity1/lasio/,Allen Mao,"HeaderItem(mnemonic=UWI, unit=, value=100091604920, descr=UNIQUE WELL ID, original_mnemonic=UWI)]"
750,https://github.com/kinverarity1/lasio/,Allen Mao,>>> las.params
751,https://github.com/kinverarity1/lasio/,Allen Mao,"[HeaderItem(mnemonic=BHT, unit=DEGC, value=35.5, descr=BOTTOM HOLE TEMPERATURE, original_mnemonic=BHT),"
752,https://github.com/kinverarity1/lasio/,Allen Mao,"HeaderItem(mnemonic=BS, unit=MM, value=200.0, descr=BIT SIZE, original_mnemonic=BS),"
753,https://github.com/kinverarity1/lasio/,Allen Mao,"HeaderItem(mnemonic=FD, unit=K/M3, value=1000.0, descr=FLUID DENSITY, original_mnemonic=FD),"
754,https://github.com/kinverarity1/lasio/,Allen Mao,"HeaderItem(mnemonic=MATR, unit=, value=0.0, descr=NEUTRON MATRIX(0=LIME,1=SAND,2=DOLO), original_mnemonic=MATR),"
755,https://github.com/kinverarity1/lasio/,Allen Mao,"HeaderItem(mnemonic=MDEN, unit=, value=2710.0, descr=LOGGING MATRIX DENSITY, original_mnemonic=MDEN),"
756,https://github.com/kinverarity1/lasio/,Allen Mao,"HeaderItem(mnemonic=RMF, unit=OHMM, value=0.216, descr=MUD FILTRATE RESISTIVITY, original_mnemonic=RMF),"
757,https://github.com/kinverarity1/lasio/,Allen Mao,"HeaderItem(mnemonic=DFD, unit=K/M3, value=1525.0, descr=DRILL FLUID DENSITY, original_mnemonic=DFD)]"
758,https://github.com/kinverarity1/lasio/,Allen Mao,The data is stored as a 2D numpy array:
759,https://github.com/kinverarity1/lasio/,Allen Mao,>>> las.data
760,https://github.com/kinverarity1/lasio/,Allen Mao,"array([[ 1670.   ,   123.45 ,  2550.   , ...,   123.45 ,   110.2  ,   105.6  ],"
761,https://github.com/kinverarity1/lasio/,Allen Mao,"[ 1669.875,   123.45 ,  2550.   , ...,   123.45 ,   110.2  ,   105.6  ],"
762,https://github.com/kinverarity1/lasio/,Allen Mao,"[ 1669.75 ,   123.45 ,  2550.   , ...,   123.45 ,   110.2  ,   105.6  ],"
763,https://github.com/kinverarity1/lasio/,Allen Mao,"...,"
764,https://github.com/kinverarity1/lasio/,Allen Mao,"[ 1670.   ,   123.45 ,  2550.   , ...,   123.45 ,   110.2  ,   105.6  ],"
765,https://github.com/kinverarity1/lasio/,Allen Mao,"[ 1669.875,   123.45 ,  2550.   , ...,   123.45 ,   110.2  ,   105.6  ]])"
766,https://github.com/kinverarity1/lasio/,Allen Mao,"You can also retrieve and load data as a pandas DataFrame, build LAS files from scratch, write them back to disc, and export to Excel, amongst other things."
767,https://github.com/kosmtik/kosmtik,Allen Mao,"To get command line help, run:"
768,https://github.com/kosmtik/kosmtik,Allen Mao,kosmtik -h
769,https://github.com/kosmtik/kosmtik,Allen Mao,"To run a Carto project (or .yml, .yaml):"
770,https://github.com/kosmtik/kosmtik,Allen Mao,kosmtik serve <path/to/your/project.mml>
771,https://github.com/kosmtik/kosmtik,Allen Mao,Then open your browser at http://127.0.0.1:6789/.
772,https://github.com/kosmtik/kosmtik,Allen Mao,"You may also want to install plugins. To see the list of available ones, type:"
773,https://github.com/kosmtik/kosmtik,Allen Mao,kosmtik plugins --available
774,https://github.com/kosmtik/kosmtik,Allen Mao,And then pick one and install it like this:
775,https://github.com/kosmtik/kosmtik,Allen Mao,kosmtik plugins --install pluginname
776,https://github.com/kosmtik/kosmtik,Allen Mao,For example:
777,https://github.com/kosmtik/kosmtik,Allen Mao,kosmtik plugins --install kosmtik-map-compare [--install kosmtik-overlay…]
778,https://github.com/mapbox/geojson-vt,Allen Mao,// build an initial index of tiles
779,https://github.com/mapbox/geojson-vt,Allen Mao,var tileIndex = geojsonvt(geoJSON);
780,https://github.com/mapbox/geojson-vt,Allen Mao,// request a particular tile
781,https://github.com/mapbox/geojson-vt,Allen Mao,"var features = tileIndex.getTile(z, x, y).features;"
782,https://github.com/mapbox/geojson-vt,Allen Mao,// show an array of tile coordinates created so far
783,https://github.com/mapbox/geojson-vt,Allen Mao,"console.log(tileIndex.tileCoords); // [{z: 0, x: 0, y: 0}, ...]"
784,https://github.com/mapbox/rasterio,Allen Mao,import rasterio
785,https://github.com/mapbox/rasterio,Allen Mao,# Read raster bands directly to Numpy arrays.
786,https://github.com/mapbox/rasterio,Allen Mao,#
787,https://github.com/mapbox/rasterio,Allen Mao,with rasterio.open('tests/data/RGB.byte.tif') as src:
788,https://github.com/mapbox/rasterio,Allen Mao,"r, g, b = src.read()"
789,https://github.com/mapbox/rasterio,Allen Mao,# Combine arrays in place. Expecting that the sum will
790,https://github.com/mapbox/rasterio,Allen Mao,"# temporarily exceed the 8-bit integer range, initialize it as"
791,https://github.com/mapbox/rasterio,Allen Mao,# a 64-bit float (the numpy default) array. Adding other
792,https://github.com/mapbox/rasterio,Allen Mao,"# arrays to it in-place converts those arrays ""up"" and"
793,https://github.com/mapbox/rasterio,Allen Mao,# preserves the type of the total array.
794,https://github.com/mapbox/rasterio,Allen Mao,total = np.zeros(r.shape)
795,https://github.com/mapbox/rasterio,Allen Mao,"for band in r, g, b:"
796,https://github.com/mapbox/rasterio,Allen Mao,total += band
797,https://github.com/mapbox/rasterio,Allen Mao,total /= 3
798,https://github.com/mapbox/rasterio,Allen Mao,# Write the product as a raster band to a new 8-bit file. For
799,https://github.com/mapbox/rasterio,Allen Mao,"# the new file's profile, we start with the meta attributes of"
800,https://github.com/mapbox/rasterio,Allen Mao,"# the source file, but then change the band count to 1, set the"
801,https://github.com/mapbox/rasterio,Allen Mao,"# dtype to uint8, and specify LZW compression."
802,https://github.com/mapbox/rasterio,Allen Mao,profile = src.profile
803,https://github.com/mapbox/rasterio,Allen Mao,"profile.update(dtype=rasterio.uint8, count=1, compress='lzw')"
804,https://github.com/mapbox/rasterio,Allen Mao,"with rasterio.open('example-total.tif', 'w', **profile) as dst:"
805,https://github.com/mapbox/rasterio,Allen Mao,"dst.write(total.astype(rasterio.uint8), 1)"
806,https://github.com/mapbox/tilelive-mapnik,Allen Mao,var tilelive = require('tilelive');
807,https://github.com/mapbox/tilelive-mapnik,Allen Mao,require('tilelive-mapnik').registerProtocols(tilelive);
